timestamp,size,lr,base,epoch,weights_scheme,augment,train_loss,val_miou,iou_background,iou_track,iou_kart,iou_pickup,iou_nitro,iou_bomb,iou_projectile,notes
2026-09-04T02:15:34,128x128,1.00e-03,32,0,class_weights.json,1,0.9843,0.2739,0.8021,0.8028,0.3127,0.0000,0.0000,0.0000,0.0000,
2026-09-04T02:15:36,128x128,1.00e-03,32,1,class_weights.json,1,0.5101,0.2987,0.8687,0.8326,0.3370,0.0528,0.0000,0.0000,0.0000,
2026-09-04T02:15:37,128x128,1.00e-03,32,2,class_weights.json,1,0.4001,0.2802,0.8718,0.8026,0.2398,0.0472,0.0000,0.0000,0.0000,
2026-09-04T02:15:39,128x128,1.00e-03,32,3,class_weights.json,1,0.3454,0.3083,0.8334,0.7897,0.3120,0.1598,0.0621,0.0015,0.0000,
2026-09-04T02:15:40,128x128,1.00e-03,32,4,class_weights.json,1,0.3251,0.3345,0.8384,0.8202,0.3051,0.3238,0.0498,0.0043,0.0000,
2026-09-04T02:15:42,128x128,1.00e-03,32,5,class_weights.json,1,0.2811,0.2586,0.7066,0.5667,0.2151,0.2776,0.0366,0.0078,0.0000,
2026-09-04T02:15:43,128x128,1.00e-03,32,6,class_weights.json,1,0.2612,0.1646,0.6776,0.2785,0.0719,0.0724,0.0419,0.0098,0.0000,
2026-09-04T02:15:45,128x128,1.00e-03,32,7,class_weights.json,1,0.2651,0.3391,0.7637,0.7374,0.5163,0.2692,0.0807,0.0066,0.0000,
2026-09-04T02:15:46,128x128,1.00e-03,32,8,class_weights.json,1,0.2596,0.3023,0.7212,0.6363,0.4816,0.1874,0.0740,0.0158,0.0000,
2026-09-04T02:15:48,128x128,1.00e-03,32,9,class_weights.json,1,0.2257,0.3276,0.8093,0.7758,0.4496,0.1823,0.0727,0.0031,0.0000,
2026-09-04T02:15:49,128x128,1.00e-03,32,10,class_weights.json,1,0.2253,0.3022,0.7052,0.6274,0.4545,0.2271,0.0826,0.0186,0.0000,
2026-09-04T02:15:51,128x128,1.00e-03,32,11,class_weights.json,1,0.2457,0.2982,0.7694,0.7295,0.3958,0.1192,0.0576,0.0158,0.0000,
2026-09-04T02:15:52,128x128,5.00e-04,32,12,class_weights.json,1,0.2174,0.3088,0.6831,0.5466,0.4856,0.3193,0.1211,0.0056,0.0000,
2026-09-04T02:15:54,128x128,5.00e-04,32,13,class_weights.json,1,0.1814,0.2840,0.6285,0.4414,0.5593,0.2516,0.1009,0.0067,0.0000,
2026-09-04T02:15:55,128x128,5.00e-04,32,14,class_weights.json,1,0.1714,0.3506,0.7672,0.7249,0.6083,0.1966,0.1452,0.0119,0.0000,
2026-09-04T02:15:57,128x128,5.00e-04,32,15,class_weights.json,1,0.1623,0.2915,0.6559,0.4773,0.4489,0.3053,0.1478,0.0053,0.0000,
2026-09-04T02:15:58,128x128,5.00e-04,32,16,class_weights.json,1,0.1500,0.2524,0.5857,0.3269,0.4880,0.2563,0.1042,0.0055,0.0000,
2026-09-04T02:16:00,128x128,5.00e-04,32,17,class_weights.json,1,0.2004,0.2899,0.6830,0.5825,0.5466,0.1328,0.0758,0.0084,0.0000,
2026-09-04T02:16:01,128x128,5.00e-04,32,18,class_weights.json,1,0.1668,0.3297,0.7756,0.7124,0.3649,0.3523,0.0981,0.0045,0.0000,
2026-09-04T02:16:03,128x128,2.50e-04,32,19,class_weights.json,1,0.1501,0.3325,0.7591,0.7022,0.4640,0.2495,0.1430,0.0096,0.0000,
2026-09-04T02:16:04,128x128,2.50e-04,32,20,class_weights.json,1,0.1365,0.3070,0.6869,0.5899,0.5483,0.2057,0.1069,0.0112,0.0000,
2026-09-04T02:16:06,128x128,2.50e-04,32,21,class_weights.json,1,0.1290,0.3171,0.6981,0.5940,0.5090,0.2980,0.1054,0.0152,0.0000,
2026-09-04T02:16:07,128x128,2.50e-04,32,22,class_weights.json,1,0.1242,0.3044,0.6845,0.5744,0.5059,0.2519,0.1044,0.0095,0.0000,
2026-09-04T02:16:09,128x128,2.50e-04,32,23,class_weights.json,1,0.1206,0.3177,0.6827,0.5706,0.5663,0.2858,0.1079,0.0107,0.0000,
2026-09-04T02:16:10,128x128,1.25e-04,32,24,class_weights.json,1,0.1178,0.3271,0.7062,0.6144,0.5439,0.3131,0.0988,0.0134,0.0000,
2026-09-04T02:16:12,128x128,1.25e-04,32,25,class_weights.json,1,0.1168,0.3229,0.7519,0.6901,0.5330,0.1722,0.0966,0.0163,0.0000,
2026-09-04T02:16:13,128x128,1.25e-04,32,26,class_weights.json,1,0.1101,0.3337,0.7408,0.6764,0.5572,0.2439,0.1032,0.0146,0.0000,
2026-09-04T02:16:15,128x128,1.25e-04,32,27,class_weights.json,1,0.1070,0.3261,0.7296,0.6549,0.5052,0.2613,0.1163,0.0152,0.0000,
2026-09-04T02:16:16,128x128,1.25e-04,32,28,class_weights.json,1,0.1071,0.3289,0.7249,0.6515,0.5653,0.2321,0.1143,0.0139,0.0000,
2026-09-04T02:16:18,128x128,6.25e-05,32,29,class_weights.json,1,0.1023,0.3105,0.6709,0.5509,0.5299,0.3011,0.1089,0.0114,0.0000,
2026-09-04T02:16:19,128x128,6.25e-05,32,30,class_weights.json,1,0.1022,0.3349,0.7315,0.6620,0.5803,0.2328,0.1241,0.0134,0.0000,
2026-09-04T02:16:21,128x128,6.25e-05,32,31,class_weights.json,1,0.0998,0.3138,0.6768,0.5612,0.5435,0.2609,0.1405,0.0137,0.0000,
2026-09-04T02:16:22,128x128,6.25e-05,32,32,class_weights.json,1,0.1016,0.3184,0.7040,0.6109,0.5381,0.2399,0.1237,0.0121,0.0000,
2026-09-04T02:16:24,128x128,6.25e-05,32,33,class_weights.json,1,0.0960,0.3205,0.6935,0.5933,0.5283,0.2943,0.1223,0.0122,0.0000,
2026-09-04T02:16:25,128x128,3.13e-05,32,34,class_weights.json,1,0.0978,0.3219,0.6895,0.5873,0.5619,0.2699,0.1299,0.0149,0.0000,
2026-09-04T02:16:27,128x128,3.13e-05,32,35,class_weights.json,1,0.0970,0.3201,0.6989,0.6040,0.5456,0.2631,0.1159,0.0134,0.0000,
2026-09-04T02:16:28,128x128,3.13e-05,32,36,class_weights.json,1,0.0955,0.3373,0.7455,0.6845,0.5754,0.2259,0.1172,0.0127,0.0000,
2026-09-04T02:16:30,128x128,3.13e-05,32,37,class_weights.json,1,0.0943,0.3221,0.7006,0.6097,0.5647,0.2450,0.1214,0.0133,0.0000,
2026-09-04T02:16:31,128x128,3.13e-05,32,38,class_weights.json,1,0.0939,0.3180,0.6984,0.6059,0.5556,0.2383,0.1160,0.0121,0.0000,
2026-09-04T02:16:33,128x128,1.56e-05,32,39,class_weights.json,1,0.0941,0.3259,0.7153,0.6389,0.5668,0.2294,0.1175,0.0136,0.0000,
2026-09-04T02:20:28,256x256,1.00e-03,32,0,class_weights.json,1,1.0998,0.2320,0.6196,0.6108,0.3937,0.0000,0.0000,0.0000,0.0000,corrida 2 resolucion 256
2026-09-04T02:20:32,256x256,1.00e-03,32,1,class_weights.json,1,0.5812,0.2378,0.6605,0.6976,0.2978,0.0000,0.0084,0.0000,0.0000,corrida 2 resolucion 256
2026-09-04T02:20:36,256x256,1.00e-03,32,2,class_weights.json,1,0.4337,0.3284,0.8681,0.8267,0.3131,0.2584,0.0324,0.0000,0.0000,corrida 2 resolucion 256
2026-09-04T02:20:40,256x256,1.00e-03,32,3,class_weights.json,1,0.3599,0.3173,0.8580,0.8480,0.3666,0.1170,0.0315,0.0000,0.0000,corrida 2 resolucion 256
2026-09-04T02:20:43,256x256,1.00e-03,32,4,class_weights.json,1,0.3425,0.3226,0.8236,0.8035,0.4308,0.1171,0.0689,0.0142,0.0000,corrida 2 resolucion 256
2026-09-04T02:20:47,256x256,1.00e-03,32,5,class_weights.json,1,0.3017,0.3053,0.8569,0.8044,0.2930,0.1572,0.0207,0.0046,0.0000,corrida 2 resolucion 256
2026-09-04T02:20:50,256x256,1.00e-03,32,6,class_weights.json,1,0.2861,0.3346,0.8259,0.7883,0.3346,0.3323,0.0463,0.0147,0.0000,corrida 2 resolucion 256
2026-09-04T02:20:54,256x256,1.00e-03,32,7,class_weights.json,1,0.2777,0.2519,0.6606,0.6524,0.2953,0.1181,0.0282,0.0085,0.0000,corrida 2 resolucion 256
2026-09-04T02:20:57,256x256,1.00e-03,32,8,class_weights.json,1,0.2619,0.3883,0.8714,0.8611,0.5163,0.3879,0.0724,0.0092,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:01,256x256,1.00e-03,32,9,class_weights.json,1,0.2491,0.3377,0.8043,0.7683,0.3996,0.3070,0.0728,0.0120,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:05,256x256,1.00e-03,32,10,class_weights.json,1,0.2607,0.3440,0.8200,0.7594,0.3053,0.3958,0.1100,0.0176,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:08,256x256,1.00e-03,32,11,class_weights.json,1,0.2302,0.3435,0.8094,0.7485,0.4093,0.3227,0.1020,0.0125,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:12,256x256,1.00e-03,32,12,class_weights.json,1,0.2204,0.2494,0.7700,0.6361,0.2278,0.0704,0.0313,0.0105,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:15,256x256,1.00e-03,32,13,class_weights.json,1,0.2092,0.3934,0.8627,0.8258,0.4153,0.3843,0.2542,0.0118,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:19,256x256,1.00e-03,32,14,class_weights.json,1,0.2172,0.3432,0.8222,0.7782,0.4152,0.2256,0.1441,0.0173,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:23,256x256,1.00e-03,32,15,class_weights.json,1,0.2602,0.3054,0.7440,0.7168,0.3828,0.0607,0.2286,0.0051,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:26,256x256,1.00e-03,32,16,class_weights.json,1,0.2290,0.3256,0.8270,0.7988,0.4741,0.0920,0.0720,0.0153,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:30,256x256,1.00e-03,32,17,class_weights.json,1,0.2024,0.3985,0.8192,0.8001,0.5800,0.4425,0.1367,0.0111,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:33,256x256,1.00e-03,32,18,class_weights.json,1,0.2067,0.3568,0.7902,0.7677,0.5364,0.2414,0.1560,0.0056,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:37,256x256,1.00e-03,32,19,class_weights.json,1,0.1935,0.3457,0.7313,0.6612,0.5125,0.3962,0.1076,0.0114,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:41,256x256,1.00e-03,32,20,class_weights.json,1,0.1890,0.3514,0.8038,0.7742,0.5659,0.1981,0.1054,0.0119,0.0001,corrida 2 resolucion 256
2026-09-04T02:21:44,256x256,1.00e-03,32,21,class_weights.json,1,0.1882,0.3436,0.7760,0.7294,0.5311,0.2614,0.0958,0.0114,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:48,256x256,5.00e-04,32,22,class_weights.json,1,0.2194,0.3703,0.7605,0.7730,0.5483,0.2837,0.2158,0.0111,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:51,256x256,5.00e-04,32,23,class_weights.json,1,0.1984,0.3854,0.7681,0.7234,0.4909,0.4279,0.2782,0.0087,0.0005,corrida 2 resolucion 256
2026-09-04T02:21:55,256x256,5.00e-04,32,24,class_weights.json,1,0.1714,0.3721,0.7589,0.7093,0.5571,0.3442,0.2237,0.0116,0.0000,corrida 2 resolucion 256
2026-09-04T02:21:59,256x256,5.00e-04,32,25,class_weights.json,1,0.1611,0.3562,0.7619,0.6832,0.4105,0.4334,0.1917,0.0129,0.0000,corrida 2 resolucion 256
2026-09-04T02:22:02,256x256,5.00e-04,32,26,class_weights.json,1,0.1622,0.3679,0.7876,0.7352,0.4045,0.4303,0.1970,0.0205,0.0000,corrida 2 resolucion 256
2026-09-04T02:22:06,256x256,2.50e-04,32,27,class_weights.json,1,0.1531,0.3024,0.7793,0.6289,0.4622,0.0176,0.2147,0.0145,0.0000,corrida 2 resolucion 256
2026-09-04T02:22:09,256x256,2.50e-04,32,28,class_weights.json,1,0.1472,0.3453,0.7867,0.7332,0.4543,0.2188,0.2098,0.0143,0.0000,corrida 2 resolucion 256
2026-09-04T02:22:13,256x256,2.50e-04,32,29,class_weights.json,1,0.1410,0.3288,0.7570,0.6972,0.5097,0.1168,0.2091,0.0120,0.0000,corrida 2 resolucion 256
2026-09-04T02:22:17,256x256,2.50e-04,32,30,class_weights.json,1,0.1431,0.3616,0.7899,0.7319,0.4055,0.3365,0.2579,0.0092,0.0000,corrida 2 resolucion 256
2026-09-04T02:22:20,256x256,2.50e-04,32,31,class_weights.json,1,0.1348,0.3632,0.7889,0.7441,0.4348,0.3553,0.2015,0.0180,0.0000,corrida 2 resolucion 256
2026-09-04T02:22:24,256x256,1.25e-04,32,32,class_weights.json,1,0.1323,0.3463,0.7828,0.7278,0.4058,0.2827,0.2090,0.0157,0.0000,corrida 2 resolucion 256
2026-09-04T02:22:28,256x256,1.25e-04,32,33,class_weights.json,1,0.1336,0.3207,0.7650,0.6837,0.3579,0.2464,0.1760,0.0160,0.0000,corrida 2 resolucion 256
2026-09-04T02:22:31,256x256,1.25e-04,32,34,class_weights.json,1,0.1258,0.3311,0.7530,0.6811,0.4254,0.2073,0.2376,0.0133,0.0000,corrida 2 resolucion 256
2026-09-04T02:22:35,256x256,1.25e-04,32,35,class_weights.json,1,0.1223,0.3120,0.7189,0.6231,0.4358,0.2091,0.1861,0.0112,0.0000,corrida 2 resolucion 256
2026-09-04T02:22:38,256x256,1.25e-04,32,36,class_weights.json,1,0.1210,0.3268,0.7469,0.6646,0.3917,0.2372,0.2351,0.0123,0.0000,corrida 2 resolucion 256
2026-09-04T02:22:42,256x256,6.25e-05,32,37,class_weights.json,1,0.1194,0.3115,0.7368,0.6573,0.4017,0.1999,0.1654,0.0190,0.0000,corrida 2 resolucion 256
2026-09-04T02:22:45,256x256,6.25e-05,32,38,class_weights.json,1,0.1248,0.2935,0.7424,0.6476,0.3538,0.1251,0.1717,0.0140,0.0000,corrida 2 resolucion 256
2026-09-04T02:22:49,256x256,6.25e-05,32,39,class_weights.json,1,0.1190,0.3161,0.7118,0.6164,0.4427,0.2095,0.2193,0.0127,0.0000,corrida 2 resolucion 256
2026-09-04T02:26:38,256x256,1.00e-03,32,0,class_weights.json,1/0.60,0.9845,0.2037,0.5666,0.4711,0.1218,0.2666,0.0000,0.0000,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:26:41,256x256,1.00e-03,32,1,class_weights.json,1/0.60,0.5300,0.2402,0.7563,0.6365,0.1901,0.0985,0.0000,0.0000,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:26:45,256x256,1.00e-03,32,2,class_weights.json,1/0.60,0.4087,0.2646,0.7642,0.7060,0.1772,0.1444,0.0605,0.0000,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:26:48,256x256,1.00e-03,32,3,class_weights.json,1/0.60,0.3738,0.2719,0.8072,0.7929,0.1775,0.1024,0.0230,0.0000,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:26:52,256x256,1.00e-03,32,4,class_weights.json,1/0.60,0.3411,0.3178,0.8103,0.7832,0.2783,0.3056,0.0390,0.0084,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:26:55,256x256,1.00e-03,32,5,class_weights.json,1/0.60,0.3035,0.2416,0.7185,0.5533,0.3735,0.0216,0.0213,0.0027,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:26:59,256x256,1.00e-03,32,6,class_weights.json,1/0.60,0.3226,0.3055,0.7497,0.7181,0.3895,0.1816,0.0907,0.0089,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:03,256x256,1.00e-03,32,7,class_weights.json,1/0.60,0.2927,0.3646,0.8323,0.8172,0.5387,0.1347,0.2189,0.0101,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:06,256x256,1.00e-03,32,8,class_weights.json,1/0.60,0.2775,0.3444,0.7966,0.7938,0.3653,0.0847,0.3610,0.0092,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:10,256x256,1.00e-03,32,9,class_weights.json,1/0.60,0.2684,0.2547,0.7585,0.7367,0.2001,0.0698,0.0106,0.0070,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:13,256x256,1.00e-03,32,10,class_weights.json,1/0.60,0.2750,0.2437,0.6047,0.6619,0.1448,0.1071,0.1805,0.0068,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:17,256x256,1.00e-03,32,11,class_weights.json,1/0.60,0.2949,0.3143,0.7909,0.7470,0.4273,0.1202,0.1021,0.0128,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:20,256x256,5.00e-04,32,12,class_weights.json,1/0.60,0.2678,0.3465,0.8070,0.7958,0.4577,0.2195,0.1332,0.0124,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:24,256x256,5.00e-04,32,13,class_weights.json,1/0.60,0.2377,0.3504,0.7857,0.7603,0.5209,0.1913,0.1855,0.0091,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:27,256x256,5.00e-04,32,14,class_weights.json,1/0.60,0.2190,0.3326,0.8150,0.7730,0.3817,0.1699,0.1724,0.0165,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:31,256x256,5.00e-04,32,15,class_weights.json,1/0.60,0.2209,0.3173,0.7830,0.7192,0.3500,0.1583,0.2002,0.0103,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:35,256x256,5.00e-04,32,16,class_weights.json,1/0.60,0.2082,0.2947,0.7605,0.6847,0.4284,0.1189,0.0665,0.0038,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:38,256x256,2.50e-04,32,17,class_weights.json,1/0.60,0.2163,0.3038,0.7021,0.6147,0.4219,0.1007,0.2656,0.0216,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:42,256x256,2.50e-04,32,18,class_weights.json,1/0.60,0.2064,0.3700,0.8372,0.7980,0.4865,0.2071,0.2541,0.0072,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:45,256x256,2.50e-04,32,19,class_weights.json,1/0.60,0.1843,0.3466,0.8095,0.7741,0.4071,0.2062,0.2054,0.0236,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:49,256x256,2.50e-04,32,20,class_weights.json,1/0.60,0.1863,0.3287,0.8091,0.7623,0.4387,0.1727,0.1076,0.0102,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:53,256x256,2.50e-04,32,21,class_weights.json,1/0.60,0.1852,0.3391,0.7974,0.7300,0.4414,0.1870,0.2144,0.0033,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:27:56,256x256,2.50e-04,32,22,class_weights.json,1/0.60,0.1740,0.3414,0.7692,0.7019,0.4433,0.2465,0.2124,0.0162,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:00,256x256,1.25e-04,32,23,class_weights.json,1/0.60,0.1858,0.3439,0.8058,0.7656,0.4979,0.1531,0.1715,0.0135,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:03,256x256,1.25e-04,32,24,class_weights.json,1/0.60,0.1793,0.3444,0.8105,0.7726,0.4646,0.1412,0.1986,0.0232,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:07,256x256,1.25e-04,32,25,class_weights.json,1/0.60,0.1693,0.3342,0.7937,0.7346,0.4730,0.1387,0.1861,0.0134,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:10,256x256,1.25e-04,32,26,class_weights.json,1/0.60,0.1724,0.3324,0.8054,0.7577,0.4881,0.1179,0.1437,0.0141,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:14,256x256,1.25e-04,32,27,class_weights.json,1/0.60,0.1647,0.3294,0.8066,0.7574,0.3936,0.1376,0.1965,0.0142,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:18,256x256,6.25e-05,32,28,class_weights.json,1/0.60,0.1646,0.3375,0.7689,0.7086,0.4899,0.1699,0.2160,0.0095,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:21,256x256,6.25e-05,32,29,class_weights.json,1/0.60,0.1634,0.3588,0.8227,0.7848,0.4570,0.1844,0.2489,0.0137,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:25,256x256,6.25e-05,32,30,class_weights.json,1/0.60,0.1615,0.3119,0.7745,0.7023,0.4014,0.1268,0.1683,0.0100,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:28,256x256,6.25e-05,32,31,class_weights.json,1/0.60,0.1593,0.3277,0.7996,0.7412,0.4227,0.1233,0.1956,0.0111,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:32,256x256,6.25e-05,32,32,class_weights.json,1/0.60,0.1584,0.3385,0.8213,0.7802,0.4422,0.1371,0.1803,0.0086,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:35,256x256,3.13e-05,32,33,class_weights.json,1/0.60,0.1667,0.3239,0.7892,0.7433,0.4156,0.1144,0.1940,0.0106,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:39,256x256,3.13e-05,32,34,class_weights.json,1/0.60,0.1560,0.3388,0.7991,0.7533,0.4484,0.1441,0.2159,0.0106,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:43,256x256,3.13e-05,32,35,class_weights.json,1/0.60,0.1554,0.3185,0.7802,0.7148,0.4106,0.1331,0.1808,0.0096,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:46,256x256,3.13e-05,32,36,class_weights.json,1/0.60,0.1590,0.3239,0.7883,0.7267,0.4022,0.1434,0.1978,0.0088,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:50,256x256,3.13e-05,32,37,class_weights.json,1/0.60,0.1541,0.3172,0.7571,0.6833,0.4157,0.1607,0.1940,0.0093,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:53,256x256,1.56e-05,32,38,class_weights.json,1/0.60,0.1516,0.3537,0.8133,0.7778,0.4358,0.2004,0.2384,0.0100,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:28:57,256x256,1.56e-05,32,39,class_weights.json,1/0.60,0.1568,0.3296,0.7896,0.7390,0.4154,0.1661,0.1869,0.0106,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:00,256x256,1.56e-05,32,40,class_weights.json,1/0.60,0.1516,0.3282,0.7914,0.7369,0.4014,0.1686,0.1898,0.0096,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:04,256x256,1.56e-05,32,41,class_weights.json,1/0.60,0.1493,0.3159,0.7869,0.7309,0.3971,0.1296,0.1577,0.0089,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:08,256x256,1.56e-05,32,42,class_weights.json,1/0.60,0.1478,0.3339,0.7964,0.7461,0.4204,0.1566,0.2089,0.0090,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:11,256x256,7.81e-06,32,43,class_weights.json,1/0.60,0.1479,0.3447,0.8073,0.7646,0.4583,0.1449,0.2269,0.0110,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:15,256x256,7.81e-06,32,44,class_weights.json,1/0.60,0.1558,0.3144,0.7683,0.6966,0.3996,0.1426,0.1858,0.0080,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:18,256x256,7.81e-06,32,45,class_weights.json,1/0.60,0.1520,0.3337,0.8131,0.7671,0.4291,0.1417,0.1766,0.0083,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:22,256x256,7.81e-06,32,46,class_weights.json,1/0.60,0.1474,0.3316,0.8037,0.7516,0.4336,0.1526,0.1712,0.0085,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:26,256x256,7.81e-06,32,47,class_weights.json,1/0.60,0.1533,0.3286,0.8071,0.7585,0.4142,0.1359,0.1755,0.0091,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:29,256x256,3.91e-06,32,48,class_weights.json,1/0.60,0.1484,0.3143,0.7755,0.7095,0.4021,0.1446,0.1597,0.0088,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:33,256x256,3.91e-06,32,49,class_weights.json,1/0.60,0.1485,0.3311,0.7990,0.7506,0.4223,0.1478,0.1895,0.0086,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:36,256x256,3.91e-06,32,50,class_weights.json,1/0.60,0.1508,0.3339,0.8048,0.7559,0.4120,0.1587,0.1981,0.0079,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:40,256x256,3.91e-06,32,51,class_weights.json,1/0.60,0.1470,0.3210,0.7738,0.7087,0.4166,0.1391,0.1996,0.0093,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:43,256x256,3.91e-06,32,52,class_weights.json,1/0.60,0.1482,0.3276,0.7842,0.7254,0.4209,0.1662,0.1877,0.0086,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:47,256x256,1.95e-06,32,53,class_weights.json,1/0.60,0.1474,0.3329,0.8002,0.7487,0.4203,0.1515,0.2010,0.0087,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:51,256x256,1.95e-06,32,54,class_weights.json,1/0.60,0.1489,0.3331,0.8019,0.7622,0.4256,0.1510,0.1820,0.0091,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:54,256x256,1.95e-06,32,55,class_weights.json,1/0.60,0.1476,0.3358,0.7972,0.7484,0.4246,0.1509,0.2208,0.0088,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:29:58,256x256,1.95e-06,32,56,class_weights.json,1/0.60,0.1484,0.3295,0.7970,0.7497,0.4128,0.1267,0.2102,0.0105,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:30:01,256x256,1.95e-06,32,57,class_weights.json,1/0.60,0.1503,0.3262,0.7861,0.7288,0.4057,0.1709,0.1838,0.0084,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:30:05,256x256,9.77e-07,32,58,class_weights.json,1/0.60,0.1517,0.3225,0.7937,0.7390,0.4047,0.1329,0.1786,0.0086,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:30:09,256x256,9.77e-07,32,59,class_weights.json,1/0.60,0.1480,0.3355,0.8006,0.7542,0.4045,0.1676,0.2130,0.0087,0.0000,corrida 3 aug recorte 0.6
2026-09-04T02:32:44,256x256,1.00e-03,32,0,class_weights.json,1/0.85,1.0458,0.2693,0.6850,0.7308,0.4526,0.0163,0.0005,0.0000,0.0000,corrida 4 recorte suave 0.85
2026-09-04T02:32:48,256x256,1.00e-03,32,1,class_weights.json,1/0.85,0.5221,0.3020,0.6935,0.7422,0.3743,0.1946,0.1094,0.0000,0.0000,corrida 4 recorte suave 0.85
2026-09-04T02:32:51,256x256,1.00e-03,32,2,class_weights.json,1/0.85,0.4023,0.2650,0.7124,0.6162,0.3439,0.1618,0.0211,0.0000,0.0000,corrida 4 recorte suave 0.85
